ï»¿id,clee,nom_estab,raz_social,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,nom_CenCom.1,cod_postal,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta,cve_entidad_fk,cve_municipio_fk,codigo_act,Unnamed: 37
9486483,02001461212003371000009259S1,BCN SIX MINI MARKET EL VALE,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,0 a 5 personas,CALLE,PRIMERA FRENTE A SUBDELEGACION ESTEBAN,,,,,,,104.0,MZ 23,,,,,COLONIA,EJ. CHAPULTEPEC,,,,22794.0,044A,23,,SAUL.RODRIGUEZ@HEINEKEN.COM,WWW.HEINEKEN.COM,Fijo,31.884831,-116.624655,2024-05,2,1,461212,
9481248,02001461212003281000009259S2,BCN SIX MINI MERCADO LAS PALAPAS,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,0 a 5 personas,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,171.0,,,,,,COLONIA,MANEADERO,,,,22790.0,6472,800,,SAUL.RODRIGUEZ@HEINEKEN.COM,WWW.HEINEKEN.COM,Fijo,31.69397292,-116.6246457,2024-05,2,1,461212,
9479994,02001461212002731000009259S7,BCN SIX MOCTEZUMA 4,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,0 a 5 personas,CALLE,REVOLUCIÃN,CALLE,Coral,CALLE,Nueve,CALLE,Benito JuÃ¡rez,765.0,,,,,,COLONIA,BUSTAMANTE,,,,22840.0,740,15,,SAUL.RODRIGUEZ@HEINEKEN.COM,WWW.HEINEKEN.COM,Fijo,31.865773,-116.6011953,2024-05,2,1,461212,
9478437,02001461212002751000009259S5,BCN SIX NERY,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,0 a 5 personas,CALLE,GLADIOLAS,CALLE,VIOLETAS,CALLE,GARDENIAS,CALLE,ALCATRACES,0.0,SN,,,,,COLONIA,LAS FLORES,,,,22790.0,1378,7,,,,Fijo,31.71767838,-116.5522376,2024-05,2,1,461212,
9223592,02001461212002421000009259S5,BCN SIX SUPER RAPIDO,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,0 a 5 personas,CALLE,NINGUNO,CALLE,RuÃ­z,CALLE,Ninguno,CALLE,Ninguno,,SN,,,,,EJIDO,22790,,,,22790.0,1132,43,,SAUL.RODRIGUEZ@HEINEKEN.COM,WWW.HEINEKEN.COM,Fijo,31.68162446,-116.5035113,2020-04,2,1,461212,
9223595,02001461212002451000009259S2,BCN SIX TLAXIACO,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,0 a 5 personas,CALLE,IGNACIO ZARAGOZA,CALLE,Teacolula,CALLE,Tehuantepec,AVENIDA,Lerdo de Tejada,616.0,,,,,,COLONIA,22790,,,,22790.0,8500,10,,SAUL.RODRIGUEZ@HEINEKEN.COM,WWW.HEINEKEN.COM,Fijo,31.67136486,-116.5115317,2020-04,2,1,461212,
9223571,02001461212002211000009259S0,BCN SIX VIRY,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,0 a 5 personas,BOULEVARD,BOULEVARD DE LOS LAGOS NORTE,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),Otro,OTRO(ESPECIFIQUE),NINGUNO,943.0,,,,,,COLONIA,VALLE DORADO,,,,22890.0,5987,22,,SAUL.RODRIGUEZ@HEINEKEN.COM,WWW.HEINEKEN.COM,Fijo,31.82741631,-116.5849721,2020-04,2,1,461212,
9899377,02001465215000941000000000U3,BEATU TATUS,,0 a 5 personas,CALLE,ACAPULCO,AVENIDA,LAS PALMAS,CALLE,FLORESTA,AVENIDA,VERACRUZ,0.0,SN,,,,,FRACCIONAMIENTO,PLAYA HERMOSA,,,,22890.0,929,33,6461636627.0,,,Fijo,31.83352981,-116.6094256,2024-11,2,1,465215,
97080,02001466410006601010000000U3,BEBISTORE,,0 a 5 personas,CALLE,10,CALLE,REVOLUCION,AVENIDA,8 DE MAYO,CALLE,NUEVE,601.0,,MANZANA 5,PLANTA BAJA,0.0,,COLONIA,BUSTAMANTE,"TIANGUIS, BAZAR O PULGA",MANZANA 5,MANZANA 6,22840.0,740,5,6462160234.0,,,Fijo,31.86767594,-116.6022409,2014-12,2,1,463212,
11206386,02001465212000441000000000U1,BELL TOWERO REGALOS Y MAS,,0 a 5 personas,AVENIDA,RAYON,CALLE,TERCERA,CALLE,JUAN RODRIGUEZ CABRILLO,AVENIDA,JUAN ALDAMA,0.0,SN,,,,,FRACCIONAMIENTO,GRANADOS,,,,22830.0,076A,15,,,,Fijo,31.85909793,-116.6112621,2024-11,2,1,465212,
10751066,02001465111001251000000000U7,BELLA BEAUTY MAYOREO COSMETICOS,,0 a 5 personas,CALZADA,CORTEZ,AVENIDA,PIPILA,AVENIDA,IGNACIO LOPEZ RAYON,CALLE,A,1460.0,,,,,,FRACCIONAMIENTO,BAHIA,,,,22880.0,7860,16,,,,Fijo,31.86168785,-116.5955226,2024-11,2,1,465111,
9507802,02001463211012431000000000U2,BELLA BOUTIQUE,,0 a 5 personas,AVENIDA,CARRETERA TRANSPENINSULAR,CALLE,FRANCISCO DE ANZA,AVENIDA,CUAUHTEMOC,CALLE,21 DE MARZO,0.0,SN,,,,,PUEBLO,MANEADERO,,,,22790.0,603A,5,,,,Fijo,31.72984044,-116.5789324,2024-11,2,1,463211,
70233,02001463211001601000000000U3,BELLA BOUTIQUE,,0 a 5 personas,AVENIDA,BENITO JUAREZ QUINTA,CALLE,MACHEROS,AVENIDA,RIVEROLL,CALLE,CUARTA (MUTUALISMO),611.0,,,,,,COLONIA,SECCIÃN PRIMERA,,,,22800.0,721,20,6461185033.0,,,Fijo,31.86658053,-116.6230631,2010-07,2,1,463211,
8301328,02001722517002591000000000U2,BELLEZA BAZAR,,0 a 5 personas,CALLE,IGNACIO ZARAGOZA,CALLE,TEHUANTEPEC,CALLE,TEACOLULA,AVENIDA,LERDO DE TEJADA,0.0,SN,,,0.0,,LOCALIDAD,22790,,,,22794.0,8500,10,,,,Fijo,31.67127313,-116.5117638,2019-11,2,1,465912,
9353700,02001463211011281000000000U2,BELLISIMA,,0 a 5 personas,AVENIDA,MIGUEL HIDALGO Y COSTILLA,CALLE,JUAN RODRIGUEZ CABRILLO,CALLE,CUARTA (MUTUALISMO),AVENIDA,GUADALUPE,281.0,,,,8.0,,COLONIA,OBRERA,,,,22830.0,736,14,,,,Fijo,31.86048867,-116.6136158,2021-05,2,1,463211,
6908120,02001466312001281000000000U7,BELLISIMA FLORERIA,,6 a 10 personas,CALLE,JUAN RODRIGUEZ CABRILLO,AVENIDA,SOTO,AVENIDA,GRANADA,AVENIDA,ADOLFO LOPEZ MATEOS,2100.0,C,,,0.0,,FRACCIONAMIENTO,22840,,,,22830.0,076A,24,,,,Fijo,31.85771587,-116.6090151,2019-11,2,1,466312,
8304541,02001461160002941000000000U3,BERACA CAKE SUPPLY,,0 a 5 personas,CALLE,ZERTUCHE,CALLE,GENERAL PORFIRIO DIAZ,CALLE,GENERAL JOSE TORRES,CALLE,ZERTUCHE,0.0,SN,,,7.0,,COLONIA,AEROPUERTO,,,,22785.0,8021,26,6461327050.0,,,Fijo,31.79040807,-116.5865031,2019-11,2,1,461160,
9969549,02001463211013761000000000U1,BERRACO TIENDA DE ROPA,,0 a 5 personas,AVENIDA,REAL DEL CASTILLO,CALLE,FRESNO,CALLE,MANZANO,CALLE,FRESNO 1,201.0,,,,,,COLONIA,GRANJAS EL GALLO,,,,22850.0,7907,26,6461214881.0,JOSEDELAVEGA12@HOTMAIL.COM,,Fijo,31.85774992,-116.5757165,2024-11,2,1,463211,
9539327,02001461130002212000000000U2,BERSA BOUTIQUE DE ALIMENTOS,BERSA GOURMET SA DE CV,6 a 10 personas,BOULEVARD,LAZARO CARDENAS,CALLE,CALLE DE LAS MEDUSAS,CALLE,DIAMANTE,CALLE,PASEO TODOS SANTOS,1790.0,,,,1.0,,COLONIA,PLAYA DE ENSENADA,,,,22880.0,632,3,,,,Fijo,31.85234018,-116.6161579,2024-11,2,1,461130,
135242,02001461110009181010000000U4,BEST FOOR LEST,,0 a 5 personas,CALLE,CALLE DE LAS HIGUERAS,CALLE,PASEO DE VALLE VERDE,PRIVADA,HIGUERAS,CALLE,PASEO DE VALLE VERDE,182.0,,,,,,COLONIA,LOMAS Y JARDINES DE VALLE VERDE,,,,22810.0,770A,22,,,,Fijo,31.88437388,-116.6046418,2010-07,2,1,462112,
56671,02001462112000021000000000U6,BEST FOR LESS,,6 a 10 personas,CALZADA,GENERAL LAZARO CARDENAS,CARRETERA,TRANSPENINSULAR (REFORMA),CALLE,JUAN RULFO,CALLE,JUAN RULFO,0.0,SN,,,,,EJIDO,CHAPULTEPEC,,,,22785.0,8695,4,,,,Fijo,31.78259229,-116.5900779,2010-07,2,1,462112,
96208,02001461110027541011000000U7,BEST FOR LESS,,0 a 5 personas,CARRETERA,CARRETERA A OJOS NEGROS,AVENIDA,MAGDALENA APODACA,CALLE,AZAHARES,CALLE,TULIPAN,,SN,,,,,COLONIA,22850,,,,22859.0,069A,59,6462052042.0,,,Fijo,31.87029446,-116.5818121,2014-12,2,1,462112,
96452,02001465213000021000000000U9,BICICLETAS MTBAJA,,0 a 5 personas,CALLE,NOVENA,AVENIDA,MAR,AVENIDA,ESPINOZA,CALLE,DECIMA,1251.0,13,CENTRO COMERCIAL COLONIAL,PLANTA BAJA,4.0,,COLONIA,OBRERA,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL COLONIAL,CENTRO COMERCIAL COLONIAL,22830.0,736,41,6461185198.0,BICICLETASMTBAJA@GMAIL.COM,BICICLETASMTBAJA.COM,Fijo,31.86834811,-116.6141771,2014-12,2,1,465213,
9723629,02001466410016841000000000U3,BIFALIZ BAZAR,,0 a 5 personas,CALLE,FRANCISCO MONTES DE OCA,AVENIDA,MEXICO,CALLE,AQUILES SERDAN,CALLE,DIAMANTE,395.0,,,,,,COLONIA,CAREAGA,,,,22840.0,755,39,,,,Fijo,31.86882779,-116.5951301,2024-11,2,1,466410,
9360180,02001463211011291000000000M1,BIG CLUB OULET,,6 a 10 personas,AVENIDA,BENITO JUAREZ QUINTA,AVENIDA,BLANCARTE,AVENIDA,CASTILLO,CALLE,SEXTA,1021.0,,,,0.0,,COLONIA,22800,,,,22810.0,721,24,,,,Fijo,31.86538204,-116.6192317,2021-05,2,1,463211,
11282153,02001463211013852000000000S8,BIG CLUB OUTLET,MONARCA OUTLET STORE S DE RL DE CV,6 a 10 personas,BOULEVARD,BOULEVARD DE LOS LAGOS,BOULEVARD,GENERAL JUAN ZERTUCHE,CALLE,LAGO DE CATEMACO,BOULEVARD,BOULEVARD DE LOS LAGOS,0.0,SN,,,,,FRACCION,VALLE DORADO,,,,22890.0,5968,46,,,,Fijo,31.82731002,-116.5979172,2024-11,2,1,463211,
9795885,02001461123001611000000000U1,BIG FISH,,0 a 5 personas,CALLE,RIO PLATA,CALLE,MALAQUITA,AVENIDA,MEXICO,BOULEVARD,PASEO DE LAS FLORES (ESTANCIA),295.0,3,,,,,FRACCIONAMIENTO,VALLE DORADO,,,,22890.0,795A,40,,PESCADERIABIGFISH21@GMAIL.COM,,Fijo,31.8447211,-116.590503,2024-11,2,1,461123,
9297596,02001465919000471000000000U8,BIOTIQUIN,,0 a 5 personas,CALLE,JOSE MARIA MORELOS Y PAVON,CALLE,11,CALLE,10 NORTE,AVENIDA,HIDALGO OESTE,0.0,SN,,,0.0,,COLONIA,CHAPULTEPEC,,,,22785.0,8055,8,6461165868.0,,,Fijo,31.78236764,-116.6085718,2020-11,2,1,465919,
10126580,02001464113001461000000000U9,BIOTIQUIN EDA ZC,,0 a 5 personas,BOULEVARD,LAZARO CARDENAS,AVENIDA,PROLONGACION CASTILLO,AVENIDA,ALVARADO,AVENIDA,PROLONGACION CASTILLO,1094.0,,PLAZA ARTESANAL,PLANTA BAJA,30.0,,COLONIA,SECCIÃN PRIMERA,CENTRO Y PLAZA COMERCIAL,PLAZA ARTESANAL,PLAZA ARTESANAL,22800.0,721,34,6461165868.0,BIOTIQUIN_ROSARITO@GMAIL.COM,,Fijo,31.85923396,-116.6217914,2024-11,2,1,464113,
10970716,02001463211011491000000000U7,BIVALDI,,0 a 5 personas,CALLE,NINGUNO,CARRETERA,TRANSPENINSULAR (REFORMA),CARRETERA,TRANSPENINSULAR (REFORMA),CARRETERA,TRANSPENINSULAR (REFORMA),,DOMICILIO CONOCIDO,PLAZA MARE,PISO 1,,,,EX EJIDO CHAPULTEPEC,CENTRO Y PLAZA COMERCIAL,PLAZA MARE,PLAZA MARE,22785.0,8002,10,,,,Fijo,31.80762886,-116.5952569,2024-11,2,1,463211,
94278,02001463211007541000000000U5,BIVALDI MEN AND WOMEN,,0 a 5 personas,CALLE,NOVENA,AVENIDA,RUIZ,AVENIDA,GASTELUM,CALLE,OCTAVA,444.0,,PLAZA ROMA,PISO 1,6.0,,COLONIA,22860,CENTRO Y PLAZA COMERCIAL,PLAZA ROMA,PLAZA ROMA,22800.0,651,9,6462013698.0,VIVALE@HOTMAIL.COM,,Fijo,31.87172285,-116.6235528,2014-12,2,1,463211,
95396,02001462112003181000000000U5,BLACK MARCKET,,0 a 5 personas,BOULEVARD,LAZARO CARDENAS,AVENIDA,LA MARINA,CALLEJON,MIRAMAR,AVENIDA,LA MARINA,546.0,C,,,0.0,,COLONIA,PLAYA DE ENSENADA,,,,22800.0,632,8,6461740263.0,FACTURACIONBM19@GMAIL.COM,,Fijo,31.86227395,-116.629214,2014-12,2,1,462112,
62109,02001461110015591000000000M6,BLACK MARKET,,0 a 5 personas,CALLE,LAGO DE CHAPALA,BOULEVARD,LAGO VICTORIA,CALLE,LAGO TEQUESQUITENGO,CALLE,LAGO DE CHAPALA,604.0,,,,,C,FRACCIONAMIENTO,VALLE DORADO,,,,22890.0,5968,25,,FACTURACIONBM2021@GMAIL.COM,,Fijo,31.83235226,-116.5928373,2010-07,2,1,461110,
11078093,02001466410018611000000000U8,BLANCA ESTELA MACIEL,,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,AVENIDA,REVOLUCION,0.0,SN,MERCADO COMUN DE MANEADERO,PLANTA BAJA,,,PUEBLO,MANEADERO,"TIANGUIS, BAZAR O PULGA",MERCADO COMUN DE MANEADERO,MERCADO COMUN DE MANEADERO,22790.0,1096,6,,,,Fijo,31.72686854,-116.5779445,2024-11,2,1,466410,
10321177,02001465111001211000000000U1,BLOMM VENTA DE ARTICULOS DE BELLEZA,,0 a 5 personas,BOULEVARD,LAZARO CARDENAS,AVENIDA,PROLONGACION CASTILLO,AVENIDA,ALVARADO,AVENIDA,PROLONGACION CASTILLO,1094.0,,PLAZA ARTESANAL,PLANTA BAJA,5.0,,COLONIA,SECCIÃN PRIMERA,CENTRO Y PLAZA COMERCIAL,PLAZA ARTESANAL,PLAZA ARTESANAL,22800.0,721,34,,BLOOMELISTRIVO@GMAIL.COM,,Fijo,31.85923396,-116.6217914,2024-11,2,1,465111,
94745,02001467111001591000000000U4,BLOQUERA MELANI,,0 a 5 personas,BOULEVARD,PROFESOR LICENCIADO DAVID H SOKOLOW,PROLONGACION,SOKOLON,AVENIDA,BOLIVIA,AVENIDA,PARAGUAY,0.0,SN,,,0.0,,COLONIA,LAS LOMITAS,,,,22810.0,488,25,6461509031.0,AVINAPATY4@GMAIL.COM,,Fijo,31.88007903,-116.5834575,2014-12,2,1,467111,
10063883,02001461213001451000000000U1,BLUE LIFE,,0 a 5 personas,AVENIDA,DIAMANTE,CALLE,QUINTA,CALLE,CUARTA,AVENIDA,16 DE SEPTIEMBRE,2195.0,B,,,,,COLONIA,HIDALGO,,,,22880.0,788A,23,,,,Fijo,31.85899283,-116.5828806,2024-11,2,1,461213,
9686730,02001463211013061000000000U6,BLUSH COLETION,,0 a 5 personas,CALLE,SEGUNDA,AVENIDA,ALVARO OBREGON,AVENIDA,RUIZ,CALLE,TERCERA,373.0,,,,365.0,,COLONIA,SECCIÃN PRIMERA,,,,22800.0,717,8,,,,Fijo,31.8658361,-116.6284895,2024-11,2,1,463211,
11284824,02001461110042371000000000U0,BMART,,0 a 5 personas,CALLE,BENITO JUAREZ,CALLE,ARROYO SECO,CALLE,HEROES DE BAJA CALIFORNIA,CALLE,ALFREDO V,,SN,,,,,EJIDO,PUNTA COLNETT (PUNTA COLONET),,,,22909.0,9956,1,,,,Fijo,31.06662479,-116.2078054,2024-11,2,1,461110,
9440981,02001315222000093000000000M1,BME UNIFORMES,BEST MEXICAN EMBROIDERER SA DE CV,0 a 5 personas,BOULEVARD,PLINTA,CALLE,ENSENADA,CARRETERA,TRANSPENINSULAR (REFORMA),BOULEVARD,ESTANCIA,485.0,,,,,,FRACCIONAMIENTO,ACAPULCO,,,,22890.0,929,21,,,,Fijo,31.83717927,-116.6026369,2023-11,2,1,463211,
11332747,02001463211012441000000000S1,BME UNIFORMES ALMACEN,BEST MEXICAN EMBROIDERER SA DE CV,0 a 5 personas,BOULEVARD,PLINTA,CALLE,ENSENADA,CARRETERA,TRANSPENINSULAR (REFORMA),BOULEVARD,PLINTA,485.0,,,,,,FRACCIONAMIENTO,ACAPULCO,,,,22890.0,929,21,,,,Fijo,31.83717927,-116.6026369,2024-11,2,1,463211,
11313505,02001467112000331000000000U4,BODEGA ALMACEN LAS LOMITAS,,0 a 5 personas,CALLE,B,CALLE,GENERAL LAZARO CARDENAS,CALLE,SEGUNDA (GENERAL MANUEL AVILA CAMACHO),CALLE,C,0.0,SN,,,,,COLONIA,EJIDO RUIZ CORTINEZ,,,,22810.0,7678,21,,,,Fijo,31.89269759,-116.5874502,2024-11,2,1,467112,
9300284,02001461110040001000000000S5,BODEGA AUXILIAR,,0 a 5 personas,CALLE,CALLE DE LA GARDENIA,AVENIDA,GREGORIO TORRES QUINTERO,CALLE,GREGORIO TORRES QUINTERO,CALLE,MARGARITAS,0.0,SN,,,0.0,,COLONIA,MARQUEZ DE LEON,,,,22850.0,069A,24,,,,Fijo,31.86771227,-116.576981,2020-11,2,1,466112,
7078747,02001466410013341000000000S7,BODEGA AUXILIAR SALDOS ZENDEJAS,,0 a 5 personas,CALZADA,CALZADA DE LAS AGUILAS,CALLE,CUARTA,CALLE,EZEQUIEL CHAVEZ,AVENIDA,GREGORIO TORRES QUINTERO,2096.0,,,,0.0,,COLONIA,LOS MAESTROS,,,,22840.0,789,3,,,,Fijo,31.86563848,-116.5865068,2019-11,2,1,466410,
10529686,02001466112000831000000000S4,BODEGA AUXILIAR SIN NOMBRE,,0 a 5 personas,CALLE,CALLE DE LA GARDENIA,AVENIDA,GREGORIO TORRES QUINTERO,CALLE,GREGORIO TORRES QUINTERO,CALLE,MARGARITAS,0.0,SN,,,,,COLONIA,MARQUEZ DE LEON,,,,22850.0,069A,24,,,,Fijo,31.86740957,-116.5770399,2024-11,2,1,466112,
11336543,02001466410017351000000000S2,BODEGA BAZAR GUTIERREZ,,0 a 5 personas,CALZADA,GENERAL LAZARO CARDENAS,CALLE,CEDROS,CALLEJON,PRIMERO,AVENIDA,FRANCISCO CHAVEZ NEGRETE,191.0,,PLAZA DEL PARQUE,PLANTA BAJA,,,COLONIA,CHAPULTEPEC,CENTRO Y PLAZA COMERCIAL,PLAZA DEL PARQUE,PLAZA DEL PARQUE,22785.0,8074,44,,,,Fijo,31.78150248,-116.5974024,2024-11,2,1,466410,
10937880,02001466410016471000000000S9,BODEGA BAZAR GUTIERREZ,,0 a 5 personas,CALZADA,GENERAL LAZARO CARDENAS,CALLE,CEDROS,CALLEJON,PRIMERO,AVENIDA,FRANCISCO CHAVEZ NEGRETE,191.0,,PLAZA DEL PARQUE,PLANTA BAJA,,,COLONIA,CHAPULTEPEC,CENTRO Y PLAZA COMERCIAL,PLAZA DEL PARQUE,PLAZA DEL PARQUE,22785.0,8074,44,,,,Fijo,31.78150248,-116.5974024,2024-11,2,1,466410,
9281765,02001461110040011000000000U4,BODEGA BERE-NICE,,0 a 5 personas,CARRETERA,TRANSPENINSULAR REFORMA,BOULEVARD,ANTONIO MELENDREZ O EL MIRADOR,CALLE,EMILIO ABREU,CALLE,JUAN RULFO,,SN,,,,,COLONIA,AEROPUERTO,,,,22785.0,8017,30,,,,Fijo,31.79097824,-116.5927909,2020-11,2,1,461110,
10419427,02001461110042661000000000S4,BODEGA DE BLACK MARKET,,0 a 5 personas,AVENIDA,LA MARINA,CALLEJON,MIRAMAR,BOULEVARD,LAZARO CARDENAS,AVENIDA,LA MARINA,550.0,B,,,,,COLONIA,PLAYA DE ENSENADA,,,,22800.0,632,8,,,,Fijo,31.86201599,-116.6287604,2024-11,2,1,461110,
8301594,02001466113000011000000000S1,BODEGA DE CAMPOS Y JARDINES,,0 a 5 personas,AVENIDA,ESTADO 29,CALLE,TERCERA,CALLE,SEGUNDA,AVENIDA,PRIMER AYUNTAMIENTO,337.0,,,,0.0,,COLONIA,HIDALGO,,,,22880.0,7875,19,6462185987.0,PROSFLORING@HOTMAIL.COM,,Fijo,31.86219271,-116.5876585,2019-11,2,1,466319,
96562,02001713943001431010000000U1,BODEGA DE LIQUIDOS DE LIMPIEZA,,0 a 5 personas,CALLE,MATAMOROS,AVENIDA,16 DE SEPTIEMBRE,CALLE,ENSENADA,CALLE,MATAMOROS,,SN,,,,,COLONIA,16 ULBRICH,,,,22830.0,740,34,,,,Fijo,31.86814966,-116.6067355,2014-12,2,1,467115,
10085746,02001468212002251000000000S9,BODEGA DE YONKE,,0 a 5 personas,CALLE,11,CALLE,COLIMA,CALLE,CUERNAVACA,CALLE,QUERETARO,0.0,SN,,,,,COLONIA,REVOLUCION,,,,22840.0,685,16,,,,Fijo,31.87208124,-116.5896654,2024-11,2,1,468212,
11269062,02001468212002191000000000S7,BODEGA DE YONKE EL MOSTRO,,0 a 5 personas,BOULEVARD,ANGEL DE LA GUARDA,CALLE,NINGUNO,CALLE,EL SALVADOR,CALLE,NINGUNO,0.0,SN,,,,,COLONIA,NUEVO REFORMA 1,,,,22810.0,1043,5,,,,Fijo,31.87891197,-116.5821555,2024-11,2,1,468212,
9711040,02001468212002421000000000S8,BODEGA DE YONKE EL MOSTRO,,0 a 5 personas,BOULEVARD,CANAL,CALLE,NINGUNO,CALLE,LIBRAMIENTO CIRCUITO ORIENTE,CALLE,LIBRAMIENTO CIRCUITO ORIENTE,0.0,SN,,,,,COLONIA,22812,,,,22810.0,1043,46,,,,Fijo,31.87864132,-116.581225,2024-11,2,1,468212,
10064741,02001468212002301000000000S2,BODEGA DE YONKE KABALLO,,0 a 5 personas,BOULEVARD,PROFESOR LICENCIADO DAVID H SOKOLOW,CALLE,PUERTO RICO,PRIVADA,IZTACCIHUATL,PRIVADA,IZTACCIHUATL,0.0,SN,,,,,COLONIA,LAS LOMITAS,,,,22810.0,613,1,,,,Fijo,31.87461071,-116.5856778,2024-11,2,1,468212,
10485813,02001461110041511000000000U2,BODEGA DEPOSITO JOSSU,,0 a 5 personas,AVENIDA,CARRETERA TRANSPENINSULAR,CALLE,IGNACIO ALTAMIRANO,CALLE,CECILIA RUIZ,CALLE,MARIA GUZMAN,393.0,,,,2.0,,COLONIA,MANEADERO,,,,22790.0,6063,24,,,,Fijo,31.71740003,-116.5722134,2024-11,2,1,461110,
6284862,02001462111000496000002514S2,BODEGA ENSENADA 3226,NUEVA WAL MART DE MEXICO S DE RL DE CV,101 a 250 personas,CALLE,LIBRAMIENTO CIRCUITO ORIENTE,CALLE,Ernesto Che Guevara,CALLE,Ninguno,CALLE,Santiago Bayacora,215.0,,,,,,COLONIA,RANCHO SANTA PAULA,,,,22842.0,1058,33,,,WWW.WALMART.COM.MX,Fijo,31.87738732,-116.5749092,2014-12,2,1,462111,
8552457,02001468419000101000000000U9,BODEGA O ALMACEN DE CARBON,,0 a 5 personas,CALLE,COLIMA,BOULEVARD,PROFESOR LICENCIADO DAVID H. SOKOLOW,CALLE,DURANGO,CALLE,DURANGO,0.0,SN,,,0.0,,COLONIA,LAS LOMITAS,,,,22810.0,613,1,6461356724.0,,,Fijo,31.87342069,-116.5862963,2019-11,2,1,468419,
67566,02001469110000061010000000U9,BODEGA ORIFLAME,,0 a 5 personas,AVENIDA,JUAN ALDAMA,CALLE,CUARTA (MUTUALISMO),CALLE,TERCERA,AVENIDA,RAYON,0.0,SN,,,2.0,,COLONIA,OBRERA,,,,22830.0,076A,4,,,,Fijo,31.86008319,-116.6094782,2010-07,2,1,465111,
9995585,02001461110041951000000000S0,BODEGA SEASIDE,SEASIDE PROVIDEN   SA DE CV,0 a 5 personas,BOULEVARD,LAZARO CARDENAS,AVENIDA,PROLONGACION CASTILLO,AVENIDA,ALVARADO,AVENIDA,PROLONGACION CASTILLO,1094.0,,PLAZA ARTESANAL,PLANTA BAJA,28.0,,COLONIA,SECCIÃN PRIMERA,CENTRO Y PLAZA COMERCIAL,PLAZA ARTESANAL,PLAZA ARTESANAL,22800.0,721,34,,,,Fijo,31.85923396,-116.6217914,2024-11,2,1,461110,
8280199,02001811219001281000000000S6,BODEGA SIN NOMBRE,MAX PC DE MEXICO SA DE CV,0 a 5 personas,CALLE,MACHEROS,CALLE,TERCERA,CALLE,CUARTA (MUTUALISMO),AVENIDA,RIVEROLL,366.0,,PLAZA EJECUTIVA MAXICOMM,PLANTA BAJA,,,COLONIA,SECCIÃN PRIMERA,"TIANGUIS, BAZAR O PULGA",PLAZA EJECUTIVA MAXICOMM,PLAZA EJECUTIVA MAXICOMM,22800.0,721,19,6461788008.0,,,Fijo,31.86513163,-116.6240622,2019-11,2,1,466211,
10922655,02001468213000501000000000U7,BODEGA VENTA DE LLANTAS SIN NOMBRE,,0 a 5 personas,CALLE,ZACATECAS,AVENIDA,BRONCE,CALLE,MEXICALI,CALLE,TAMAULIPAS,109.0,,,,,,COLONIA,REVOLUCION,,,,22810.0,685,18,,,,Fijo,31.8756922,-116.5950005,2024-11,2,1,468213,
11089161,02001461130002271000000000U8,BODEGA VICKY,,0 a 5 personas,CALZADA,CALZADA DE LAS AGUILAS,CALLE,CUARTA,CALLE,QUINTA,AVENIDA,GREGORIO TORRES QUINTERO,2134.0,,,,,,COLONIA,LOS MAESTROS,,,,22840.0,789,11,,,,Fijo,31.86579659,-116.5854163,2024-11,2,1,461130,
11329008,02001466112000871000000000S0,BODEGA VILLAREAL,,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,AVENIDA,REVOLUCION,CALLE,MANEADERO,0.0,SN,,,,,PUEBLO,MANEADERO PARTE BAJA,,,,22790.0,1096,1,,,,Fijo,31.72317306,-116.5765642,2024-11,2,1,466112,
10723244,02001468212002341000000000S8,BODEGA YONIE EL MOSTRO,,0 a 5 personas,PRIVADA,SOKOLOW,BOULEVARD,PROFESOR LICENCIADO DAVID H. SOKOLOW,CALLE,GUATEMALA,PRIVADA,SOKOLOW,0.0,SN,,,,,COLONIA,LAS LOMITAS,,,,22810.0,613,39,,,,Fijo,31.87717266,-116.5871149,2024-11,2,1,468212,
9755747,02001468212002231000000000S1,BODEGA YONKE EL MAY,,0 a 5 personas,CALLE,HONDURAS,BOULEVARD,PROFESOR LICENCIADO DAVID H. SOKOLOW,CALLE,COSTA RICA,CALLE,EL SALVADOR,0.0,SN,,,,,COLONIA,LAS LOMITAS,,,,22810.0,613,2,,,,Fijo,31.87819714,-116.5846696,2024-11,2,1,468212,
